,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
116,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.5066,4.0,flower5_pair.jpg,flower5.jpg,right,AWC8CYV72QOLL
117,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.018,5.0,flower6.jpg,flower6_pair.jpg,left,AWC8CYV72QOLL
118,10,6.0,flower6.jpg,,,,,,,,,,,,AWC8CYV72QOLL
119,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.8327,0.0,flower1.jpg,flower1_pair.jpg,left,A2OT9ZJC4MQBS8
120,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.1919,1.0,flower2_pair.jpg,flower2.jpg,right,A2OT9ZJC4MQBS8
121,6,2.0,left.jpg,left,1.0841,left,14.0,left,1.0,1.7328,2.0,flower3.jpg,flower3_pair.jpg,left,A2OT9ZJC4MQBS8
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.9463,3.0,flower4.jpg,flower4_pair.jpg,left,A2OT9ZJC4MQBS8
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.2381,4.0,flower5_pair.jpg,flower5.jpg,right,A2OT9ZJC4MQBS8
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.8585,5.0,flower6.jpg,flower6_pair.jpg,left,A2OT9ZJC4MQBS8
125,10,6.0,flower6.jpg,,,,,,,,,,,,A2OT9ZJC4MQBS8
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.2852,0.0,flower1.jpg,flower1_pair.jpg,left,A1OAZCVZRC00F0
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.8109,1.0,flower2_pair.jpg,flower2.jpg,right,A1OAZCVZRC00F0
