,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
125,10,6.0,flower6.jpg,,,,,,,,,,,,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.1388,0.0,flower1.jpg,flower1_pair.jpg,left,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
127,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.8737,1.0,flower2_pair.jpg,flower2.jpg,right,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
128,6,2.0,left.jpg,left,0.5425,left,14.0,left,1.0,1.326900001,2.0,flower3.jpg,flower3_pair.jpg,left,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
129,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.265,3.0,flower4.jpg,flower4_pair.jpg,left,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.3941,4.0,flower5_pair.jpg,flower5.jpg,right,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.296,5.0,flower6.jpg,flower6_pair.jpg,left,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
132,10,6.0,flower6.jpg,,,,,,,,,,,,A3G8XCOSTGW1CZ_2022-11-24_10h24.32.168.csv
133,4,0.0,flower1.jpg,,,,12.0,right,0.0,10.0146,0.0,flower1.jpg,flower1_pair.jpg,left,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.9536,1.0,flower2_pair.jpg,flower2.jpg,right,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
135,6,2.0,left.jpg,left,1.2826,left,14.0,right,0.0,0.5487,2.0,flower3.jpg,flower3_pair.jpg,left,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.4828,3.0,flower4.jpg,flower4_pair.jpg,left,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
