,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
86,6,2.0,left.jpg,left,,,14.0,right,0.0,2.3925,2.0,flower3.jpg,flower3_pair.jpg,left,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.7742,3.0,flower4.jpg,flower4_pair.jpg,left,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.8655,4.0,flower5_pair.jpg,flower5.jpg,right,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.4863,5.0,flower6.jpg,flower6_pair.jpg,left,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
90,10,6.0,flower6.jpg,,,,,,,,,,,,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
91,4,0.0,flower1.jpg,,,,12.0,left,1.0,8.0002,0.0,flower1.jpg,flower1_pair.jpg,left,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
92,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.7147,1.0,flower2_pair.jpg,flower2.jpg,right,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
93,6,2.0,left.jpg,left,,,14.0,left,1.0,2.2386,2.0,flower3.jpg,flower3_pair.jpg,left,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
94,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.5729,3.0,flower4.jpg,flower4_pair.jpg,left,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.5592,4.0,flower5_pair.jpg,flower5.jpg,right,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
96,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.2281,5.0,flower6.jpg,flower6_pair.jpg,left,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
97,10,6.0,flower6.jpg,,,,,,,,,,,,A3DFUI6OKBNNGI_2022-10-02_08h49.56.408.csv
98,4,0.0,flower1.jpg,,,,12.0,left,1.0,8.2805,0.0,flower1.jpg,flower1_pair.jpg,left,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
99,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.4353,1.0,flower2_pair.jpg,flower2.jpg,right,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
100,6,2.0,left.jpg,left,2.6635,left,14.0,left,1.0,1.1814,2.0,flower3.jpg,flower3_pair.jpg,left,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
101,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.637,3.0,flower4.jpg,flower4_pair.jpg,left,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
102,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.1656,4.0,flower5_pair.jpg,flower5.jpg,right,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.9456,5.0,flower6.jpg,flower6_pair.jpg,left,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
104,10,6.0,flower6.jpg,,,,,,,,,,,,A38L8T6E70LVYE_2022-10-02_08h54.47.854.csv
105,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.8267,0.0,flower1.jpg,flower1_pair.jpg,left,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
